angstromctf2016__oops-70e3217050	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2016__oops-70e3217050/enigma_output/attempt-20260831T070212889535-2f044221/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/forensics_oops.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2016__oops-70e3217050.error.log
angstromctf2016__yankovic-b42c352709	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2016__yankovic-b42c352709/enigma_output/attempt-20260831T072025836392-b4a2fe07/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/forensics_yankovic.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2016__yankovic-b42c352709.error.log
angstromctf2017__knockknock-12b3cb841a	task_timeout	timeout	-	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2017__knockknock-12b3cb841a/enigma_output/attempt-20260831T073829183236-2271080e/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_knockknock.traj	-
angstromctf2017__substitutioncipher-ca399c5f69	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2017__substitutioncipher-ca399c5f69/enigma_output/attempt-20260831T075626242808-b98ca34b/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_substitutioncipher.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2017__substitutioncipher-ca399c5f69.error.log
angstromctf2018__accumulator-b786e674d5	task_timeout	timeout	-	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2018__accumulator-b786e674d5/enigma_output/attempt-20260831T075804283039-37ee1f6d/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_accumulator.traj	-
angstromctf2018__backtobasics-26f0cc5580	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2018__backtobasics-26f0cc5580/enigma_output/attempt-20260831T075957513208-85be400e/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_backtobasics.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2018__backtobasics-26f0cc5580.error.log
angstromctf2018__introtorsa-add58986dd	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2018__introtorsa-add58986dd/enigma_output/attempt-20260831T080218564423-ef0964d3/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_introtorsa.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2018__introtorsa-add58986dd.error.log
angstromctf2018__productkey-5ef6242f8d	task_timeout	timeout	-	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2018__productkey-5ef6242f8d/enigma_output/attempt-20260831T082030873231-225a58b5/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_productkey.traj	-
angstromctf2018__rev1-45eef2a6ef	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2018__rev1-45eef2a6ef/enigma_output/attempt-20260831T082514955741-4bddc22f/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_rev1.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2018__rev1-45eef2a6ef.error.log
angstromctf2018__rev2-9845185ea0	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2018__rev2-9845185ea0/enigma_output/attempt-20260831T083811365205-8de2fdbc/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_rev2.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2018__rev2-9845185ea0.error.log
angstromctf2018__rev3-1e44c64790	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2018__rev3-1e44c64790/enigma_output/attempt-20260831T085110164464-31631194/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_rev3.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2018__rev3-1e44c64790.error.log
angstromctf2018__waldo2-3bfdd063fe	task_timeout	timeout	-	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2018__waldo2-3bfdd063fe/enigma_output/attempt-20260831T085631529138-d834218e/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/misc_waldo2.traj	-
angstromctf2018__warmup-bc9612f0eb	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2018__warmup-bc9612f0eb/enigma_output/attempt-20260831T085746601532-3caa1192/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/misc_warmup.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2018__warmup-bc9612f0eb.error.log
angstromctf2018__weirdmessage-07aea4dffe	task_timeout	timeout	-	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2018__weirdmessage-07aea4dffe/enigma_output/attempt-20260831T090224022843-bc60c388/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/misc_weirdmessage.traj	-
angstromctf2018__xor-609f529d0c	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2018__xor-609f529d0c/enigma_output/attempt-20260831T090721174600-6dc11f19/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_xor.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2018__xor-609f529d0c.error.log
angstromctf2019__blankpaper-bb8f8e957e	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2019__blankpaper-bb8f8e957e/enigma_output/attempt-20260831T092019726826-f101df8e/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/misc_blankpaper.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2019__blankpaper-bb8f8e957e.error.log
angstromctf2019__chainofrope-8b0704bdad	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2019__chainofrope-8b0704bdad/enigma_output/attempt-20260831T092520655759-eb73b93d/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_chainofrope.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2019__chainofrope-8b0704bdad.error.log
angstromctf2019__highqualitychecks-ab61aea249	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2019__highqualitychecks-ab61aea249/enigma_output/attempt-20260831T093816754705-5b1a0154/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_highqualitychecks.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2019__highqualitychecks-ab61aea249.error.log
angstromctf2019__icthyo-7b55ea7694	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2019__icthyo-7b55ea7694/enigma_output/attempt-20260831T095115644568-c317ecf5/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_icthyo.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2019__icthyo-7b55ea7694.error.log
angstromctf2019__like-0297a2a569	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2019__like-0297a2a569/enigma_output/attempt-20260831T095633328196-c1008d39/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_like.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2019__like-0297a2a569.error.log
angstromctf2019__lithp-eca00f4b15	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2019__lithp-eca00f4b15/enigma_output/attempt-20260831T095752127881-48f55bbd/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/misc_lithp.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2019__lithp-eca00f4b15.error.log
angstromctf2019__onebite-5d5969b1bc	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2019__onebite-5d5969b1bc/enigma_output/attempt-20260831T100213744299-618bd856/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_onebite.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2019__onebite-5d5969b1bc.error.log
angstromctf2019__overmybrain-aced06d6d4	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2019__overmybrain-aced06d6d4/enigma_output/attempt-20260831T100726734460-cf1f3355/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_overmybrain.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2019__overmybrain-aced06d6d4.error.log
angstromctf2019__reallysecurealgorithm-8280fb4b86	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2019__reallysecurealgorithm-8280fb4b86/enigma_output/attempt-20260831T102526770656-2fae1c0f/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_reallysecurealgorithm.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2019__reallysecurealgorithm-8280fb4b86.error.log
angstromctf2022__randomlysampledalgorithm-9535a36015	task_timeout	timeout	-	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2022__randomlysampledalgorithm-9535a36015/enigma_output/attempt-20260831T105216380982-3bd5f7d5/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_randomlysampledalgorithm.traj	-
angstromctf2022__reallyobnoxiousproblem-3318ac1619	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2022__reallyobnoxiousproblem-3318ac1619/enigma_output/attempt-20260831T105639133423-67e45c4a/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_reallyobnoxiousproblem.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2022__reallyobnoxiousproblem-3318ac1619.error.log
angstromctf2022__shark1-8091d8e05a	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2022__shark1-8091d8e05a/enigma_output/attempt-20260831T105758232622-b33af6ae/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/misc_shark1.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2022__shark1-8091d8e05a.error.log
angstromctf2022__uninspired-e9293d179b	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2022__uninspired-e9293d179b/enigma_output/attempt-20260831T110150637994-532a17a6/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_uninspired.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2022__uninspired-e9293d179b.error.log
angstromctf2024__awman-c5e3e16fcf	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2024__awman-c5e3e16fcf/enigma_output/attempt-20260831T111502071254-de3cccad/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_awman.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2024__awman-c5e3e16fcf.error.log
angstromctf2024__bap-3ddcf49894	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2024__bap-3ddcf49894/enigma_output/attempt-20260831T111527180202-ce0f22b0/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_bap.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2024__bap-3ddcf49894.error.log
angstromctf2024__heapify-8e4ecdb276	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2024__heapify-8e4ecdb276/enigma_output/attempt-20260831T113746201304-66c4069c/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_heapify.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2024__heapify-8e4ecdb276.error.log
angstromctf2024__leftright-8a0c75647a	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2024__leftright-8a0c75647a/enigma_output/attempt-20260831T115205269554-7b12a54f/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_leftright.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2024__leftright-8a0c75647a.error.log
angstromctf2024__philosophy-12b2af64e8	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2024__philosophy-12b2af64e8/enigma_output/attempt-20260831T115804769276-a894284a/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_philosophy.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2024__philosophy-12b2af64e8.error.log
angstromctf2024__simonsays-54f8f99d05	task_timeout	timeout	-	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2024__simonsays-54f8f99d05/enigma_output/attempt-20260831T120157130297-da4f0d92/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_simonsays.traj	-
angstromctf2024__snowman-23583f447c	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2024__snowman-23583f447c/enigma_output/attempt-20260831T121034207221-c90e42c0/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/misc_snowman.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2024__snowman-23583f447c.error.log
angstromctf2024__stacksort-612a330523	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2024__stacksort-612a330523/enigma_output/attempt-20260831T121509077710-337687ff/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_stacksort.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2024__stacksort-612a330523.error.log
angstromctf2024__themectl-842437a7ba	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/angstromctf2024__themectl-842437a7ba/enigma_output/attempt-20260831T121532804296-bb1e082b/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_themectl.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/angstromctf2024__themectl-842437a7ba.error.log
asisctf2013__dice-9a740c2fe7	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/asisctf2013__dice-9a740c2fe7/enigma_output/attempt-20260831T125302117952-358482ce/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_dice.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/asisctf2013__dice-9a740c2fe7.error.log
asisctf2013__memdump-9eb9d41460	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/asisctf2013__memdump-9eb9d41460/enigma_output/attempt-20260831T130853181239-3f44919e/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/forensics_memdump.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/asisctf2013__memdump-9eb9d41460.error.log
asisctf2013__pcaps-8854d61f48	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/asisctf2013__pcaps-8854d61f48/enigma_output/attempt-20260831T131041007070-53de812f/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_pcaps.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/asisctf2013__pcaps-8854d61f48.error.log
asisctf2013__serialnumber-5427bfd18f	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/asisctf2013__serialnumber-5427bfd18f/enigma_output/attempt-20260831T131356839092-6ad3636c/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_serialnumber.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/asisctf2013__serialnumber-5427bfd18f.error.log
asisctf2013__simpleofficer-59f455959e	task_timeout	timeout	-	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/asisctf2013__simpleofficer-59f455959e/enigma_output/attempt-20260831T131515751236-c81c0a58/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_simpleofficer.traj	-
asisctf2014__blocks-177567da78	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/asisctf2014__blocks-177567da78/enigma_output/attempt-20260831T131538999430-d089eb5b/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/forensics_blocks.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/asisctf2014__blocks-177567da78.error.log
asisctf2014__randomimage-343c139fc3	task_timeout	timeout	-	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/asisctf2014__randomimage-343c139fc3/enigma_output/attempt-20260831T133551679358-284e500f/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_randomimage.traj	-
backdoorctf2019__babyheapbackdoorctf-55394c351a	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/backdoorctf2019__babyheapbackdoorctf-55394c351a/enigma_output/attempt-20260831T134504547954-da9ec075/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_babyheapbackdoorctf.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/backdoorctf2019__babyheapbackdoorctf-55394c351a.error.log
backdoorctf2019__babytcache-e47930fae9	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/backdoorctf2019__babytcache-e47930fae9/enigma_output/attempt-20260831T135309314854-c73f88c7/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_babytcache.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/backdoorctf2019__babytcache-e47930fae9.error.log
backdoorctf2019__forgot-00873c4f8a	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/backdoorctf2019__forgot-00873c4f8a/enigma_output/attempt-20260831T141048590151-53f0c75f/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_forgot.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/backdoorctf2019__forgot-00873c4f8a.error.log
backdoorctf2019__rsanne-9747e3d8d2	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/backdoorctf2019__rsanne-9747e3d8d2/enigma_output/attempt-20260831T141545634480-5f7626f1/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/crypto_rsanne.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/backdoorctf2019__rsanne-9747e3d8d2.error.log
backdoorctf2019__team-d0832c1f18	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/backdoorctf2019__team-d0832c1f18/enigma_output/attempt-20260831T143539528887-83585944/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_team.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/backdoorctf2019__team-d0832c1f18.error.log
boilers2026__badyuri-38b166a755	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/boilers2026__badyuri-38b166a755/enigma_output/attempt-20260831T143752550208-7123a84c/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/misc_badyuri.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/boilers2026__badyuri-38b166a755.error.log
boilers2026__bike-9f39487a81	task_timeout	timeout	-	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/boilers2026__bike-9f39487a81/enigma_output/attempt-20260831T144512485058-8733eb8b/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_bike.traj	-
boilers2026__transmutation-c701b08d06	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/boilers2026__transmutation-c701b08d06/enigma_output/attempt-20260831T145926373036-cb9f8991/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/pwn_transmutation.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/boilers2026__transmutation-c701b08d06.error.log
breakthesyntaxctf2026__crabuoros-5b0d9c15aa	task_timeout	timeout	outer_timeout	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/breakthesyntaxctf2026__crabuoros-5b0d9c15aa/enigma_output/attempt-20260831T152016295083-74aaedac/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_crabuoros.traj	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/logs/breakthesyntaxctf2026__crabuoros-5b0d9c15aa.error.log
breakthesyntaxctf2026__my-first-game-d80a8ca24f	task_timeout	timeout	-	-	/data2/nfs/wangyingqi/Cyber-Zero/trajectories/ctfdojo_3traj_20260830_232646/traj_001/breakthesyntaxctf2026__my-first-game-d80a8ca24f/enigma_output/attempt-20260831T152600010584-a2ce2ecd/glm52_10__challenge__default_ctf__t-0.00__p-0.95__k-20__c-0.00__install-1/rev_myfirstgame.traj	-
